impl_ordinal	topology_route_identity	impl_key	selection_family	owning_contract_ids	implementer	exact_classifier_id	classifier_rationale	primary_refinement_family_or_gate	required_predecessor_family_ids	required_predecessor_gate_stage_ids	implicated_or_reopening_family_ids	implicated_or_reopening_gate_stage_ids	classification_policy	topology_scope_policy	source_artifact	source_row_sha256	source_crosswalk_sha256	vocabulary_sha256	classifier_member_count	classifier_member_sha256	policy_version
307	902af9b3ff5ff6f1a3f12615018f9e9f3af0706d4d8d818bd9c213fdd397a155	f30561b46560b05ad4eb1104269d06363de51030189fd2c917b2260f06a763bb	INTO_ITERATOR	TRAIT-INTOITER-01	VecDeque<T, A>	CLASS-DEQUE	VecDeque implementers retain the distinct ring and rebalance topology.	F-DEQUE	NONE	NONE	F-DEQUE	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	b9aa06276b8a837d51bbc5fe6b7ebc47ec46f10967f18fe0786b0a8b89aca992	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	22	625e1b947a6762793614602f05917501b4e81dbe58fd3167e1b7aa502a74dd4e	xlang-g0-trait-impl-topology-routing-v1
308	9be022810979040e7dc946c93eba33c4e360b24b5aab5e08fa7a142d12e12f08	1250c3c7121f10436f9d2f72b37bd09bf83432029556f993e8bca33d740194e8	INTO_ITERATOR	TRAIT-INTOITER-01	&'a HashMap<K, V, S, A>	CLASS-SPARSE	Hash-map and hash-set implementers require sparse occupancy, with dense storage retained only as a predecessor.	F-SPARSE	F-DENSE	NONE	F-SPARSE	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	35fc77e4d8ff7f44c2ab5f9177544ecbffef6ec5d9831a663a60ee4c8744daf9	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	20	d4cff809854f4544ae5289c6d57946de2654fe541a68da81fcdb83eb6d5605a9	xlang-g0-trait-impl-topology-routing-v1
309	f81a2a37dffe27ec880bcbd0ee7f6959a98677d0ac46a18761e1cd5f53320b1e	1f8f0607e70fb41b33d919be9c1c2be2ed5968912a2837c6d6b1540b8473637f	INTO_ITERATOR	TRAIT-INTOITER-01	&'a mut HashMap<K, V, S, A>	CLASS-SPARSE	Hash-map and hash-set implementers require sparse occupancy, with dense storage retained only as a predecessor.	F-SPARSE	F-DENSE	NONE	F-SPARSE	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	4039dfa01772a9cd0152082fd4a3bda1241def7217ff415a27f8cd9c2067e2c0	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	20	d4cff809854f4544ae5289c6d57946de2654fe541a68da81fcdb83eb6d5605a9	xlang-g0-trait-impl-topology-routing-v1
310	8cddba2d12cfbdc7bef49baa2eb745133b83454523a587dcd925b2669a689098	40f6d26dd943d22ace1ffdc27aac20e05086b8350ac0f3d40693d7d9814cc06a	INTO_ITERATOR	TRAIT-INTOITER-01	&'a HashSet<T, S, A>	CLASS-SPARSE	Hash-map and hash-set implementers require sparse occupancy, with dense storage retained only as a predecessor.	F-SPARSE	F-DENSE	NONE	F-SPARSE	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	a2a4859f9a7ce5fb0913db7143d914457426f102de7d25aff127307131481f8a	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	20	d4cff809854f4544ae5289c6d57946de2654fe541a68da81fcdb83eb6d5605a9	xlang-g0-trait-impl-topology-routing-v1
311	9a982e4df9b1ab235824fd2a5a336ce9e2f73abecb7c0116214640d2362b612d	50bb5933dcc7d8d1a1c75c43ac54a9ee5830c488fc748ecf90d4f2d54f729428	INTO_ITERATOR	TRAIT-INTOITER-01	HashMap<K, V, S, A>	CLASS-SPARSE	Hash-map and hash-set implementers require sparse occupancy, with dense storage retained only as a predecessor.	F-SPARSE	F-DENSE	NONE	F-SPARSE	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	88e12fc8ef01bf6835d19e9da689d12a66dde43115167862eeaada7437aca3b9	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	20	d4cff809854f4544ae5289c6d57946de2654fe541a68da81fcdb83eb6d5605a9	xlang-g0-trait-impl-topology-routing-v1
312	627254945ba7a9bc3c4fc227238cbe10a8f0a0e783726556be6c722c232e73c3	f1ee0fc1ce23d8d1f777d45c0cadd8295098acfcccf97ac5543e2cf55af59435	INTO_ITERATOR	TRAIT-INTOITER-01	HashSet<T, S, A>	CLASS-SPARSE	Hash-map and hash-set implementers require sparse occupancy, with dense storage retained only as a predecessor.	F-SPARSE	F-DENSE	NONE	F-SPARSE	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	844dfc3705717113c83d61541168d9030436b66cb212f44601d1309af315f237	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	20	d4cff809854f4544ae5289c6d57946de2654fe541a68da81fcdb83eb6d5605a9	xlang-g0-trait-impl-topology-routing-v1
313	57db3f8b7336072cf8acb351b571718139519b753675183bf23cbde498a419fb	9220443290013f0265d1958f77080eec178a108cd0564438dd1c4e4c58444b95	RANGE_STEP	RANGE-ITER-HALFOPEN-01,RANGE-ITER-FROM-01,RANGE-ITER-INCLUSIVE-01	Char	CLASS-ITERATION	Step implementers are exact scalar or address traversal sources owned by iteration refinement.	F-ITERATION	NONE	NONE	F-ITERATION	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	de047ffe11345d3f8b575793bb2e05946f213373bedd91bebd4c42c595f48491	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	22	bcb4be0bb25f329e02370c773dbe186eccec7fedb5202895cffff845602e9180	xlang-g0-trait-impl-topology-routing-v1
314	e6d2eebe6bb6bf87c84ce9f0e4961539f32f4a9c8a5e165f270858d4a796686e	230a865b99d410d405b2817978cb4ac3b9fb57907e876d7c543cf014c1f452f0	RANGE_STEP	RANGE-ITER-HALFOPEN-01,RANGE-ITER-FROM-01,RANGE-ITER-INCLUSIVE-01	Ipv4Addr	CLASS-ITERATION	Step implementers are exact scalar or address traversal sources owned by iteration refinement.	F-ITERATION	NONE	NONE	F-ITERATION	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	ac905bc245d2844ed3b2e755f3273368eb7817fce80a838aae43182d070d5f7e	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	22	bcb4be0bb25f329e02370c773dbe186eccec7fedb5202895cffff845602e9180	xlang-g0-trait-impl-topology-routing-v1
315	49e9ff7f4efef1f962756b735824c35e3ef4929fd4b2bea3fe61bcf792ac8bfa	498be2ab16a046cb3e548ffc6e6e5cbe601459c7173c36e77a274b59708ae3f8	RANGE_STEP	RANGE-ITER-HALFOPEN-01,RANGE-ITER-FROM-01,RANGE-ITER-INCLUSIVE-01	Ipv6Addr	CLASS-ITERATION	Step implementers are exact scalar or address traversal sources owned by iteration refinement.	F-ITERATION	NONE	NONE	F-ITERATION	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	f08284f512ea766f4e78916cb615b24c9bcfcc40997474e41354fb5c1ef6716c	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	22	bcb4be0bb25f329e02370c773dbe186eccec7fedb5202895cffff845602e9180	xlang-g0-trait-impl-topology-routing-v1
316	4d31b1f85be3f5c2d6eb5eb291bff7f6604967c82ee51c842679d459eb6a875f	e294391b7711128526fd5e8c14e6c46d78bccf423d3a819c717938b217f03f71	RANGE_STEP	RANGE-ITER-HALFOPEN-01,RANGE-ITER-FROM-01,RANGE-ITER-INCLUSIVE-01	NonZero<u128>	CLASS-ITERATION	Step implementers are exact scalar or address traversal sources owned by iteration refinement.	F-ITERATION	NONE	NONE	F-ITERATION	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	d9607ade99f56673dc30d8fea3d01d799ac1ba8db0005c51ae3d7d002b8ced74	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	22	bcb4be0bb25f329e02370c773dbe186eccec7fedb5202895cffff845602e9180	xlang-g0-trait-impl-topology-routing-v1
317	c87eb2c95c11ba16611e6bde88aeb57e46d3d65e5f7ce9448500524c7621d03c	972ebd7cb1fe0aec90d8df7b5d811a85a07ecbbf122107d8d2469f2c00bd7f80	RANGE_STEP	RANGE-ITER-HALFOPEN-01,RANGE-ITER-FROM-01,RANGE-ITER-INCLUSIVE-01	NonZero<u16>	CLASS-ITERATION	Step implementers are exact scalar or address traversal sources owned by iteration refinement.	F-ITERATION	NONE	NONE	F-ITERATION	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	a38178cbb608e906dafcc1c5f7e6f810ebbb35192526eafdd609eafd4a1bf2fb	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	22	bcb4be0bb25f329e02370c773dbe186eccec7fedb5202895cffff845602e9180	xlang-g0-trait-impl-topology-routing-v1
318	0880b1a704adc6217820199da6099b1ff8666455fe1520eec1b25ec85921d2c7	2bc4811224586145041f1e76c827f0a6001e040cb9a0febd01e0f0e4ee1e8396	RANGE_STEP	RANGE-ITER-HALFOPEN-01,RANGE-ITER-FROM-01,RANGE-ITER-INCLUSIVE-01	NonZero<u32>	CLASS-ITERATION	Step implementers are exact scalar or address traversal sources owned by iteration refinement.	F-ITERATION	NONE	NONE	F-ITERATION	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	b7244b0ac0e836757c9035aa6815f3f27c3fdb2968059b8398e89a2b951d2ce5	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	22	bcb4be0bb25f329e02370c773dbe186eccec7fedb5202895cffff845602e9180	xlang-g0-trait-impl-topology-routing-v1
319	88aed72ff4501794d001d5c826525bd3e7cda4e3e0850325596185dce92e67a7	288c753f52f9ddb767ec8b363eb01959414625f7a96df6053849e7cba9197de3	RANGE_STEP	RANGE-ITER-HALFOPEN-01,RANGE-ITER-FROM-01,RANGE-ITER-INCLUSIVE-01	NonZero<u64>	CLASS-ITERATION	Step implementers are exact scalar or address traversal sources owned by iteration refinement.	F-ITERATION	NONE	NONE	F-ITERATION	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	b7f960e1b60531c59cbed09e46587f510a9ba0639fc01350558e6a52c81d169a	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	22	bcb4be0bb25f329e02370c773dbe186eccec7fedb5202895cffff845602e9180	xlang-g0-trait-impl-topology-routing-v1
320	25e91f705829cbadbb88e2cfbcee0d3534f5dd671ce211e0f557db14ef7eef63	e50aafc224c0e2c49e3b989978886d6f263b9cd51b4b5bdee09f83b76a4ed8c2	RANGE_STEP	RANGE-ITER-HALFOPEN-01,RANGE-ITER-FROM-01,RANGE-ITER-INCLUSIVE-01	NonZero<u8>	CLASS-ITERATION	Step implementers are exact scalar or address traversal sources owned by iteration refinement.	F-ITERATION	NONE	NONE	F-ITERATION	NONE	EXACT_IMPLEMENTER_STRING_MEMBERSHIP_IN_CLOSED_ENUMERATED_CLASS;NO_REGEX;NO_PREFIX;NO_SUBSTRING;NO_FUZZY_MATCH;NO_DEFAULT;NO_UNMATCHED;PRIMARY_REFINEMENT_AND_PREDECESSOR_AND_IMPLICATED_REOPENING_ARE_TYPED_SEPARATELY;PREDECESSOR_NEVER_CONFERS_EVIDENCE_APPLICABILITY;TOPOLOGY_TARGETS_ARE_REFINEMENT_FAMILIES_OR_TYPED_GATE_STAGES_NOT_CROSSCUT_DIMENSIONS	CLASSIFY_SELECTED_STORAGE_OR_OWNERSHIP_TOPOLOGY;AN_ALLOCATOR_TYPE_PARAMETER_ALONE_DOES_NOT_ROUTE_TO_F_ALLOC_BECAUSE_THE_CROSSWALK_SELECTS_NO_USER_VISIBLE_ALLOCATOR_SERVICE_CONTRACT;ALLOCATOR_POLICY_REMAINS_SEPARATELY_SCOPED_TO_F_ALLOC	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	a30e7fe2252956d801c1d49f6f2386c1bb48155f52aec522bead64bd6ee57f0c	3e6a60450b62fdf0bc0794d10318566ca151f9e09a21d027fc016976d1acde50	9174a2aa7c51b79f36b7ca4280072dea431ba3eeb1b67b58d873ba6b49ff0fad	22	bcb4be0bb25f329e02370c773dbe186eccec7fedb5202895cffff845602e9180	xlang-g0-trait-impl-topology-routing-v1
