relation_ordinal	evidence_identity	cluster_id	evidence_kind	evidence_key	source_artifact	source_selector	selected_source_value	selected_source_value_sha256	source_row_sha256	evidence_granularity	materialization_policy	applicability	applicability_authority	applicability_primary_refinement_family_or_gate	applicability_required_predecessor_family_ids	applicability_required_predecessor_gate_stage_ids	applicability_additional_operation_gate_stage_ids	applicability_additional_operation_gate_child_specific_immediate_predecessor_family_or_gate_ids	applicability_implicated_or_reopening_family_ids	applicability_implicated_or_reopening_gate_stage_ids	applicability_authority_row_sha256	terminal_disposition_policy	allowed_terminal_dispositions	cluster_relation_count	cluster_relation_sha256	kind_relation_count	kind_relation_sha256	policy_version
1470	c5eca3f5a38f86f67e54f90493f834e192ad13c3223c19c424bf784279c6c42a	RANGE-ITER-FROM-01	CONCRETE_TRAIT_IMPL	f1d8ccea6ae8af38e6a678907d3c60a322621e55cf3dbf95215b8dad1c4ae4a3	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	impl_key=f1d8ccea6ae8af38e6a678907d3c60a322621e55cf3dbf95215b8dad1c4ae4a3;owning_contract_id=RANGE-ITER-FROM-01	f1d8ccea6ae8af38e6a678907d3c60a322621e55cf3dbf95215b8dad1c4ae4a3	62f92a0aa1305e36032884aae03827667519edf71b11b6ea5ae2475665269a03	f7b607ab8c3250d6587e9803d45ac50f29d88f210dd7154e06c0821817abad53	EXACT_SOURCE_KEY	NONE_EXACT_SOURCE_KEY	EXACT_IMPL_KEY_TOPOLOGY_PLUS_CLOSED_OWNING_CLUSTER_OPERATION_GATE_ROUTE_JOIN	G0-TRAIT-IMPL-TOPOLOGY-ROUTING.tsv:impl_key+G0-FAMILY-GATE-VOCABULARY.md:G0_TRAIT_OPERATION_GATE_ASSIGNMENT_AUTHORITY:owning_cluster_id	F-ITERATION	NONE	NONE	NONE	NONE	F-ITERATION	NONE	4abc286bb50b033a74140c0d51725bb440f4f78a4a48769d9394f5383614bce1	EXACTLY_ONE_TERMINAL_PER_APPLICABLE_EVIDENCE_IDENTITY_AND_TARGET;EXCLUSION_FOR_ONE_TARGET_NEVER_ERASES_ANOTHER_TARGET	REFINED_IN_LOCK;PREDECESSOR_PROVED;EXCLUDED_BLOCKS_CLAIM	27	a77f7105f149139cb8e06863e332da7ad093074913428cb15cc9ebff9f829939	378	1fe947f3f694a7671e9ec0ba288577fc91e7aaf81957d8efda8453eb73ba833d	xlang-g0-coverage-evidence-universe-v3
1471	5218c2bb46deca4b37aa1ea6f32d13f4711dc59b47ce82612431076a4c0d9590	RANGE-ITER-FROM-01	CONCRETE_TRAIT_IMPL	f3e7af9609c0cfe012d18b8c99f118458958bb12b215eea1de4590239bebeaae	RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv	impl_key=f3e7af9609c0cfe012d18b8c99f118458958bb12b215eea1de4590239bebeaae;owning_contract_id=RANGE-ITER-FROM-01	f3e7af9609c0cfe012d18b8c99f118458958bb12b215eea1de4590239bebeaae	418bf1e5dce1f8438965d39595c3f7e9a573c22bd49708f9dbd96930b87aeb73	a7b1d95e384405204a5b095b5eb7741812f1b25709956e6c11a5e775c7fa7852	EXACT_SOURCE_KEY	NONE_EXACT_SOURCE_KEY	EXACT_IMPL_KEY_TOPOLOGY_PLUS_CLOSED_OWNING_CLUSTER_OPERATION_GATE_ROUTE_JOIN	G0-TRAIT-IMPL-TOPOLOGY-ROUTING.tsv:impl_key+G0-FAMILY-GATE-VOCABULARY.md:G0_TRAIT_OPERATION_GATE_ASSIGNMENT_AUTHORITY:owning_cluster_id	F-ITERATION	NONE	NONE	NONE	NONE	F-ITERATION	NONE	41340e3cdb3002c6bc19fa795b5d5c50c665f8b36df1b87174c1e9971a51bad0	EXACTLY_ONE_TERMINAL_PER_APPLICABLE_EVIDENCE_IDENTITY_AND_TARGET;EXCLUSION_FOR_ONE_TARGET_NEVER_ERASES_ANOTHER_TARGET	REFINED_IN_LOCK;PREDECESSOR_PROVED;EXCLUDED_BLOCKS_CLAIM	27	a77f7105f149139cb8e06863e332da7ad093074913428cb15cc9ebff9f829939	378	1fe947f3f694a7671e9ec0ba288577fc91e7aaf81957d8efda8453eb73ba833d	xlang-g0-coverage-evidence-universe-v3
1472	7b7c954024a62745b0910965d4ce07c13971143cd7e6fac23f0edf588b9d6db1	RANGE-ITER-FROM-01	CLUSTER_RUST_SURFACES_SELECTOR	RANGE-ITER-FROM-01|rust_surfaces|c3a9e2d4bc0a7aedb511cb93738d04c210900d0fde6408a81d593e96b8ccbe6e	RUST-DATA-CONTRACT-CENSUS.tsv	contract_id=RANGE-ITER-FROM-01;field=rust_surfaces	RangeFrom::iter; helper=RangeFromIter	c3a9e2d4bc0a7aedb511cb93738d04c210900d0fde6408a81d593e96b8ccbe6e	c586eb5ab2c303a9f10975d606cd977a54c5aaa93b6863832cb3ac88265b8d72	EXACT_SOURCE_FIELD_SELECTOR_REQUIRES_FAMILY_LOCK_MEMBER_MATERIALIZATION	REFINED_REQUIRES_INDEPENDENT_EXHAUSTIVE_EXPANSION_OF_FROZEN_PARENT_BY_FROZEN_PARSER_OR_HOSTILE_REVIEWED_TOKEN_ANCHOR_LEDGER_AND_EXACT_CHILD_COUNT_SHA256_AND_EACH_CHILD_TERMINAL;PREDECESSOR_REQUIRES_THE_SAME_EXHAUSTIVE_CHILD_EQUALITY_AND_EXACT_PREDECESSOR_TERMINALS;EXCLUSION_BLOCKS_ALL_UNRESOLVED_CHILD_CLAIMS;SELF_SELECTED_CHILD_SET_OR_PARENT_ONLY_REFINEMENT_INVALID	INDEPENDENT_EXHAUSTIVE_EXPANSION_THEN_EXACT_CHILD_ROUTE_REQUIRED	FAMILY_LOCK_INDEPENDENT_SELECTOR_EXPANSION_AND_CHILD_APPLICABILITY_LEDGER	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	7307ba91fb93aa0f5e790cfdc4c5a1a0a41c281764b599bcae8006e18973b86a	EXACTLY_ONE_TERMINAL_PER_APPLICABLE_EVIDENCE_IDENTITY_AND_TARGET;EXCLUSION_FOR_ONE_TARGET_NEVER_ERASES_ANOTHER_TARGET	REFINED_IN_LOCK;PREDECESSOR_PROVED;EXCLUDED_BLOCKS_CLAIM	27	a77f7105f149139cb8e06863e332da7ad093074913428cb15cc9ebff9f829939	276	0c412f72d82d73aa77f0a033219606baf1c32b88ac63dc0c1c9af5177bb4b330	xlang-g0-coverage-evidence-universe-v3
1473	114fa8144ec088b10d4097e6600dc11271de0f4211c07cbf7398a449ad60eb3b	RANGE-ITER-FROM-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	RANGE-ITER-FROM-01|implementation_privilege_evidence|6cbe6cdf2be703ed495586a00bcc6ac0aa659a1052d96f37d1923dcbae5075cf	RUST-DATA-CONTRACT-CENSUS.tsv	contract_id=RANGE-ITER-FROM-01;field=implementation_privilege_evidence	Rust Step and TrustedStep are unstable and closed to stable downstream implementations; the exact stable-callable set is the 21 listed borrow-free Copy types. Rust's profile-sensitive internal overflow route is evidence only; xlang retains its checked-overflow rule and exposes no unsafe Step authority.	6cbe6cdf2be703ed495586a00bcc6ac0aa659a1052d96f37d1923dcbae5075cf	c586eb5ab2c303a9f10975d606cd977a54c5aaa93b6863832cb3ac88265b8d72	EXACT_SOURCE_FIELD_SELECTOR_REQUIRES_FAMILY_LOCK_MEMBER_MATERIALIZATION	REFINED_REQUIRES_INDEPENDENT_EXHAUSTIVE_EXPANSION_OF_FROZEN_PARENT_BY_FROZEN_PARSER_OR_HOSTILE_REVIEWED_TOKEN_ANCHOR_LEDGER_AND_EXACT_CHILD_COUNT_SHA256_AND_EACH_CHILD_TERMINAL;PREDECESSOR_REQUIRES_THE_SAME_EXHAUSTIVE_CHILD_EQUALITY_AND_EXACT_PREDECESSOR_TERMINALS;EXCLUSION_BLOCKS_ALL_UNRESOLVED_CHILD_CLAIMS;SELF_SELECTED_CHILD_SET_OR_PARENT_ONLY_REFINEMENT_INVALID	INDEPENDENT_EXHAUSTIVE_EXPANSION_THEN_EXACT_CHILD_ROUTE_REQUIRED	FAMILY_LOCK_INDEPENDENT_SELECTOR_EXPANSION_AND_CHILD_APPLICABILITY_LEDGER	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	7307ba91fb93aa0f5e790cfdc4c5a1a0a41c281764b599bcae8006e18973b86a	EXACTLY_ONE_TERMINAL_PER_APPLICABLE_EVIDENCE_IDENTITY_AND_TARGET;EXCLUSION_FOR_ONE_TARGET_NEVER_ERASES_ANOTHER_TARGET	REFINED_IN_LOCK;PREDECESSOR_PROVED;EXCLUDED_BLOCKS_CLAIM	27	a77f7105f149139cb8e06863e332da7ad093074913428cb15cc9ebff9f829939	276	8cca9d357d3dcdd58346a9fc187d545580428fe7835bdb07c24215b6acc756b8	xlang-g0-coverage-evidence-universe-v3
1474	28fa927a5ca577f6a5617799815f6bd4e60da2db04bc1ce66e2be785458c52d1	RANGE-ITER-FROM-01	CLUSTER_SOURCE_REFS_SELECTOR	RANGE-ITER-FROM-01|source_refs|06c5a176c99530ceae9284c5bb2bced74ab08f02b9f9fd53a9e1d57fd84bd203	RUST-DATA-CONTRACT-CENSUS.tsv	contract_id=RANGE-ITER-FROM-01;field=source_refs	RUST-1.97.0-API-INVENTORY.tsv core::range::RangeFrom::iter and unstable core::iter::Step; RUST-1.97.0-TRAIT-IMPL-CROSSWALK.tsv selection_family=RANGE_STEP (22 implementations, 21 stable-reachable Copy borrow-free endpoint types, sole unreachable core::ascii::Char); Rust commit 2d8144b7880597b6e6d3dfd63a9a9efae3f533d3; library/core/src/iter/range.rs SHA-256 ae3f9307f4b4972f418561ae2a0311586eb3dde782359b8aaef3244915256464; library/core/src/range.rs SHA-256 454a3cd2eee96dd54f7803615a253d34ef43ebde5feecb97676779bc4709707e; library/core/src/range/iter.rs SHA-256 5a66a8cdec1770047bb8a783bfe336dbfe9aa20dad613c230438cc6a9c0a2f59	06c5a176c99530ceae9284c5bb2bced74ab08f02b9f9fd53a9e1d57fd84bd203	c586eb5ab2c303a9f10975d606cd977a54c5aaa93b6863832cb3ac88265b8d72	EXACT_SOURCE_FIELD_SELECTOR_REQUIRES_FAMILY_LOCK_MEMBER_MATERIALIZATION	REFINED_REQUIRES_INDEPENDENT_EXHAUSTIVE_EXPANSION_OF_FROZEN_PARENT_BY_FROZEN_PARSER_OR_HOSTILE_REVIEWED_TOKEN_ANCHOR_LEDGER_AND_EXACT_CHILD_COUNT_SHA256_AND_EACH_CHILD_TERMINAL;PREDECESSOR_REQUIRES_THE_SAME_EXHAUSTIVE_CHILD_EQUALITY_AND_EXACT_PREDECESSOR_TERMINALS;EXCLUSION_BLOCKS_ALL_UNRESOLVED_CHILD_CLAIMS;SELF_SELECTED_CHILD_SET_OR_PARENT_ONLY_REFINEMENT_INVALID	INDEPENDENT_EXHAUSTIVE_EXPANSION_THEN_EXACT_CHILD_ROUTE_REQUIRED	FAMILY_LOCK_INDEPENDENT_SELECTOR_EXPANSION_AND_CHILD_APPLICABILITY_LEDGER	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	7307ba91fb93aa0f5e790cfdc4c5a1a0a41c281764b599bcae8006e18973b86a	EXACTLY_ONE_TERMINAL_PER_APPLICABLE_EVIDENCE_IDENTITY_AND_TARGET;EXCLUSION_FOR_ONE_TARGET_NEVER_ERASES_ANOTHER_TARGET	REFINED_IN_LOCK;PREDECESSOR_PROVED;EXCLUDED_BLOCKS_CLAIM	27	a77f7105f149139cb8e06863e332da7ad093074913428cb15cc9ebff9f829939	276	5be94c7a50be99f1d2028e205b49b011f1a8477b60251c9a49bb2a00d2a49ef1	xlang-g0-coverage-evidence-universe-v3
1475	3e08781885a1494004c632aa7facc812559727a8853f600d90c920dcd5cbb3bc	RANGE-VALUE-INCLUSIVE-01	D10_CONTRACT_ROUTE	src/core/range.rs.html#251|item|RangeInclusive	RUST-D10-SURFACE-MAP.tsv	canonical_key=src/core/range.rs.html#251|item|RangeInclusive	src/core/range.rs.html#251|item|RangeInclusive	c1975ce30e87075fb2c717d6dd0031ee7defd45e4b44ba25cfed45612ab6773b	1b384e285a9281e39fe7d0691891d2f847aa9fd5621481d280b8a73d63d4e5a8	EXACT_SOURCE_KEY	NONE_EXACT_SOURCE_KEY	INDEPENDENT_EXACT_CHILD_TO_FAMILY_OR_GATE_AUDIT_REQUIRED_BEFORE_DISPOSITION	FAMILY_LOCK_INDEPENDENT_CHILD_APPLICABILITY_LEDGER	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	9e9d09ab7a422671ebe3442284a4e61b6368cbc286d62ff78dac56eed12bc31c	EXACTLY_ONE_TERMINAL_PER_APPLICABLE_EVIDENCE_IDENTITY_AND_TARGET;EXCLUSION_FOR_ONE_TARGET_NEVER_ERASES_ANOTHER_TARGET	REFINED_IN_LOCK;PREDECESSOR_PROVED;EXCLUDED_BLOCKS_CLAIM	4	fad3e9d8fd366e6c825ebf20baee55c20f6e0acc6242c16a95aa4b8ddcf8d452	138	7067fc2e1136890c47eda536e7b647da0e6ff9b7aad9fa27faff9b88cf374fde	xlang-g0-coverage-evidence-universe-v3
1476	6fdba5199a39fd4b596e65bb1e6ad7406301e3e7f7c69d11059a2b32d2eb4994	RANGE-VALUE-INCLUSIVE-01	CLUSTER_RUST_SURFACES_SELECTOR	RANGE-VALUE-INCLUSIVE-01|rust_surfaces|654bad76d26b4dac1e19980825e5be03eec90280b6636536be3c05b185018e3c	RUST-DATA-CONTRACT-CENSUS.tsv	contract_id=RANGE-VALUE-INCLUSIVE-01;field=rust_surfaces	RangeInclusive value	654bad76d26b4dac1e19980825e5be03eec90280b6636536be3c05b185018e3c	e9d021f062d5229ecacb88728c6d0d7bb28e472d1dd801ae7ca1450cbc5e3265	EXACT_SOURCE_FIELD_SELECTOR_REQUIRES_FAMILY_LOCK_MEMBER_MATERIALIZATION	REFINED_REQUIRES_INDEPENDENT_EXHAUSTIVE_EXPANSION_OF_FROZEN_PARENT_BY_FROZEN_PARSER_OR_HOSTILE_REVIEWED_TOKEN_ANCHOR_LEDGER_AND_EXACT_CHILD_COUNT_SHA256_AND_EACH_CHILD_TERMINAL;PREDECESSOR_REQUIRES_THE_SAME_EXHAUSTIVE_CHILD_EQUALITY_AND_EXACT_PREDECESSOR_TERMINALS;EXCLUSION_BLOCKS_ALL_UNRESOLVED_CHILD_CLAIMS;SELF_SELECTED_CHILD_SET_OR_PARENT_ONLY_REFINEMENT_INVALID	INDEPENDENT_EXHAUSTIVE_EXPANSION_THEN_EXACT_CHILD_ROUTE_REQUIRED	FAMILY_LOCK_INDEPENDENT_SELECTOR_EXPANSION_AND_CHILD_APPLICABILITY_LEDGER	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	7307ba91fb93aa0f5e790cfdc4c5a1a0a41c281764b599bcae8006e18973b86a	EXACTLY_ONE_TERMINAL_PER_APPLICABLE_EVIDENCE_IDENTITY_AND_TARGET;EXCLUSION_FOR_ONE_TARGET_NEVER_ERASES_ANOTHER_TARGET	REFINED_IN_LOCK;PREDECESSOR_PROVED;EXCLUDED_BLOCKS_CLAIM	4	fad3e9d8fd366e6c825ebf20baee55c20f6e0acc6242c16a95aa4b8ddcf8d452	276	0c412f72d82d73aa77f0a033219606baf1c32b88ac63dc0c1c9af5177bb4b330	xlang-g0-coverage-evidence-universe-v3
1477	ed3646f0ecc92071f17939c0de605df8a0873c18f058ea86ea8aa43dcfc72750	RANGE-VALUE-INCLUSIVE-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	RANGE-VALUE-INCLUSIVE-01|implementation_privilege_evidence|56ae89e84b4198a41486908953ebbccade07180839b8384b14689d98820f35f1	RUST-DATA-CONTRACT-CENSUS.tsv	contract_id=RANGE-VALUE-INCLUSIVE-01;field=implementation_privilege_evidence	Rust range is a plain public value and grants no optimizer fact	56ae89e84b4198a41486908953ebbccade07180839b8384b14689d98820f35f1	e9d021f062d5229ecacb88728c6d0d7bb28e472d1dd801ae7ca1450cbc5e3265	EXACT_SOURCE_FIELD_SELECTOR_REQUIRES_FAMILY_LOCK_MEMBER_MATERIALIZATION	REFINED_REQUIRES_INDEPENDENT_EXHAUSTIVE_EXPANSION_OF_FROZEN_PARENT_BY_FROZEN_PARSER_OR_HOSTILE_REVIEWED_TOKEN_ANCHOR_LEDGER_AND_EXACT_CHILD_COUNT_SHA256_AND_EACH_CHILD_TERMINAL;PREDECESSOR_REQUIRES_THE_SAME_EXHAUSTIVE_CHILD_EQUALITY_AND_EXACT_PREDECESSOR_TERMINALS;EXCLUSION_BLOCKS_ALL_UNRESOLVED_CHILD_CLAIMS;SELF_SELECTED_CHILD_SET_OR_PARENT_ONLY_REFINEMENT_INVALID	INDEPENDENT_EXHAUSTIVE_EXPANSION_THEN_EXACT_CHILD_ROUTE_REQUIRED	FAMILY_LOCK_INDEPENDENT_SELECTOR_EXPANSION_AND_CHILD_APPLICABILITY_LEDGER	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	7307ba91fb93aa0f5e790cfdc4c5a1a0a41c281764b599bcae8006e18973b86a	EXACTLY_ONE_TERMINAL_PER_APPLICABLE_EVIDENCE_IDENTITY_AND_TARGET;EXCLUSION_FOR_ONE_TARGET_NEVER_ERASES_ANOTHER_TARGET	REFINED_IN_LOCK;PREDECESSOR_PROVED;EXCLUDED_BLOCKS_CLAIM	4	fad3e9d8fd366e6c825ebf20baee55c20f6e0acc6242c16a95aa4b8ddcf8d452	276	8cca9d357d3dcdd58346a9fc187d545580428fe7835bdb07c24215b6acc756b8	xlang-g0-coverage-evidence-universe-v3
1478	2e29a7c58391dd7bd8ee7703f0a9dcc214034bf80e606cd0a776f1ebb306dc18	RANGE-VALUE-INCLUSIVE-01	CLUSTER_SOURCE_REFS_SELECTOR	RANGE-VALUE-INCLUSIVE-01|source_refs|155f51bfb35835d2f052c7e130c0e29d3370d78b872dfea015a8d6550831583a	RUST-DATA-CONTRACT-CENSUS.tsv	contract_id=RANGE-VALUE-INCLUSIVE-01;field=source_refs	RUST-1.97.0-API-INVENTORY.tsv path=core::range::RangeInclusive; pinned Rust 1.97.0 library/core/src/range.rs:235-259 public fields and 335-356 iter cloning	155f51bfb35835d2f052c7e130c0e29d3370d78b872dfea015a8d6550831583a	e9d021f062d5229ecacb88728c6d0d7bb28e472d1dd801ae7ca1450cbc5e3265	EXACT_SOURCE_FIELD_SELECTOR_REQUIRES_FAMILY_LOCK_MEMBER_MATERIALIZATION	REFINED_REQUIRES_INDEPENDENT_EXHAUSTIVE_EXPANSION_OF_FROZEN_PARENT_BY_FROZEN_PARSER_OR_HOSTILE_REVIEWED_TOKEN_ANCHOR_LEDGER_AND_EXACT_CHILD_COUNT_SHA256_AND_EACH_CHILD_TERMINAL;PREDECESSOR_REQUIRES_THE_SAME_EXHAUSTIVE_CHILD_EQUALITY_AND_EXACT_PREDECESSOR_TERMINALS;EXCLUSION_BLOCKS_ALL_UNRESOLVED_CHILD_CLAIMS;SELF_SELECTED_CHILD_SET_OR_PARENT_ONLY_REFINEMENT_INVALID	INDEPENDENT_EXHAUSTIVE_EXPANSION_THEN_EXACT_CHILD_ROUTE_REQUIRED	FAMILY_LOCK_INDEPENDENT_SELECTOR_EXPANSION_AND_CHILD_APPLICABILITY_LEDGER	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	7307ba91fb93aa0f5e790cfdc4c5a1a0a41c281764b599bcae8006e18973b86a	EXACTLY_ONE_TERMINAL_PER_APPLICABLE_EVIDENCE_IDENTITY_AND_TARGET;EXCLUSION_FOR_ONE_TARGET_NEVER_ERASES_ANOTHER_TARGET	REFINED_IN_LOCK;PREDECESSOR_PROVED;EXCLUDED_BLOCKS_CLAIM	4	fad3e9d8fd366e6c825ebf20baee55c20f6e0acc6242c16a95aa4b8ddcf8d452	276	5be94c7a50be99f1d2028e205b49b011f1a8477b60251c9a49bb2a00d2a49ef1	xlang-g0-coverage-evidence-universe-v3
1479	e05b781028cd21b552d08fcc40584c54dce87c5f8194886ee472748a69cf5552	RANGE-CONTAINS-INCLUSIVE-01	D10_CONTRACT_ROUTE	src/core/range.rs.html#295|provided_or_inherent_method|contains	RUST-D10-SURFACE-MAP.tsv	canonical_key=src/core/range.rs.html#295|provided_or_inherent_method|contains	src/core/range.rs.html#295|provided_or_inherent_method|contains	6c254f3e8c62c4be46ebd95e71cb5092751e5a45c4068fc5ff69131aa61ac5c9	a46f51d009dd4d13d4fbb5db65087f8f207e66d561d190f2e797caf1e394b034	EXACT_SOURCE_KEY	NONE_EXACT_SOURCE_KEY	INDEPENDENT_EXACT_CHILD_TO_FAMILY_OR_GATE_AUDIT_REQUIRED_BEFORE_DISPOSITION	FAMILY_LOCK_INDEPENDENT_CHILD_APPLICABILITY_LEDGER	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	UNRESOLVED_REQUIRES_INDEPENDENT_CHILD_APPLICABILITY_AUDIT	9e9d09ab7a422671ebe3442284a4e61b6368cbc286d62ff78dac56eed12bc31c	EXACTLY_ONE_TERMINAL_PER_APPLICABLE_EVIDENCE_IDENTITY_AND_TARGET;EXCLUSION_FOR_ONE_TARGET_NEVER_ERASES_ANOTHER_TARGET	REFINED_IN_LOCK;PREDECESSOR_PROVED;EXCLUDED_BLOCKS_CLAIM	4	d70af8807da733b564450ef04373c7404f2701f34d13f7c1f86930595b076bc5	138	7067fc2e1136890c47eda536e7b647da0e6ff9b7aad9fa27faff9b88cf374fde	xlang-g0-coverage-evidence-universe-v3
